,Player_ID,Players,Season,5v5 TOI,Shots/60,A1/60,Shot Contributions/60,Entries/60,Carries/60,Exits/60,Exits w/Possession/60,Failed Exit/60,Targets/60,Carry Against/60,Denial/60,Passes Allowed/60,Team,Pos.
87,RASMUS.RISTOLAINEN,Rasmus Ristolainen,18,413.39,12.77,4.5,21.77,7.7,2.2,21.48,8.27,10.01,22.78719853,15.82041172,1.596555311,8.418200731,BUF,D
111,RASMUS.RISTOLAINEN,Rasmus Ristolainen,19,368.05,9.29,3.75,13.04,6.68,0.98,19.89,7.83,7.66,25.59,16.13911153,2.934383915,5.542725173,BUF,D
11,RASMUS.RISTOLAINEN,Rasmus Ristolainen,20,17.31666667,20.7892204,10.3946102,34.64870067,17.32435033,3.464870067,48.50818093,24.25409047,17.32435033,48.50818093,17.32435033,3.464870067,3.464870067,BUF,D
808,RASMUS.RISTOLAINEN,Rasmus Ristolainen,21,483.87,9.300082667,1.860016533,13.76412235,4.464,0.868,8.556,3.72,2.23,22.81620281,14.50812896,1.488013227,5.456048498,,
788,RASMUS.SANDIN,Rasmus Sandin,19,126.53,5.22,5.69,10.91,4.74,0.95,17.07,12.8,4.27,16.12,11.85489607,0.948391686,3.3193709,TOR,D
809,RASMUS.SANDIN,Rasmus Sandin,21,395.5,6.068268015,6.523388116,18.20480405,8.192,3.186,8.192,5.917,1.97,19.26675095,11.22629583,2.275600506,3.034134008,,
810,REESE.JOHNSON,Reese Johnson,21,113.82,5.271635672,3.69014497,11.07043491,8.962,3.69,3.69,1.581,1.05,1.581490701,0.527163567,0,0,,
621,REILLY.SMITH,Reilly Smith,18,160.98,15.65,13.42,31.31,21.62,13.79,20.87,11.93,1.12,,,,,VGK,RW
844,REILLY.SMITH,Reilly Smith,19,309.3,11.83,11.06,22.89,23.28,12.22,17.85,9.12,3.1,4.85,0.775945684,1.93986421,0.775945684,VGK,F
265,REILLY.SMITH,Reilly Smith,20,17.86667,3.358208329,6.716416657,16.79104164,20.14924997,10.07462499,10.07462499,6.716416657,0,0,0,0,0,VGK,R
811,REILLY.SMITH,Reilly Smith,21,320.28,13.48805745,8.804704168,29.41145861,19.108,9.929,8.055,6.369,1.87,2.248009575,0.749336525,0.936670656,0,,
812,REM.PITLICK,Rem Pitlick,21,222.78,3.501159572,8.079599013,15.35123812,16.159,9.157,7.002,5.386,1.35,1.346599835,0.538639934,0,0,,
93,REMI.ELIE,Remi Elie,18,41.27,7.27,5.82,13.08,11.6,4.4,13.08,5.82,2.91,,,,,BUF,LW
282,RHETT.GARDNER,Rhett Gardner,19,25.25,4.75,11.88,16.63,9.5,4.75,2.38,2.38,2.38,0,0,0,0,DAL,F
813,RHETT.GARDNER,Rhett Gardner,21,7.08,0,0,8.470588235,16.941,8.471,0,0,8.47,0,0,0,0,,
45,RICHARD.PANIK,Richard Panik,18,109.19,9.34,5.5,16.49,17.035,10.441,12.09,6.59,0.55,,,,,ARI,LW
901,RICHARD.PANIK,Richard Panik,19,185.73,12.92,8.4,21.32,19.38,10.01,10.66,5.17,1.62,1.94,0.969148764,0.646099176,1.292198352,WSH,F
250,RICHARD.PANIK,Richard Panik,20,10.23333333,5.863192184,0,5.863192184,23.45276874,5.863192184,23.45276874,17.58957655,5.863192184,0,0,0,0,WSH,R
814,RICHARD.PANIK,Richard Panik,21,14.75,4.06779661,8.13559322,12.20338983,12.203,12.203,8.136,0,4.07,0,0,0,0,,
31,RICKARD.RAKELL,Rickard Rakell,18,154.2,10.51,7.78,22.57,23.74,15.56,19.07,10.12,3.11,,,,,ANA,RW
27,RICKARD.RAKELL,Rickard Rakell,19,234.84,10.99,7.15,18.14,22.99,11.5,16.1,9.2,2.55,3.07,0.766479305,1.277465508,0.255493102,ANA,F
286,RICKARD.RAKELL,Rickard Rakell,20,17.8333,16.82246135,3.36449227,20.18695362,20.18695362,10.09347681,16.82246135,16.82246135,0,0,0,0,0,ANA,L
815,RICKARD.RAKELL,Rickard Rakell,21,321.08,10.83830781,5.792888658,20.74227874,14.389,8.409,6.914,5.232,1.49,1.308071632,0.747469504,0.186867376,0.186867376,,
463,RILEY.BARBER,Riley Barber,19,12,5,10,15,10,10,5,5,5,0,0,0,0,MTL,F
816,RILEY.DAMIANI,Riley Damiani,21,20.98,8.578236696,14.29706116,22.87529786,14.297,5.719,8.578,5.719,0,0,0,0,0,,
124,RILEY.NASH,Riley Nash,18,315.5333333,6.7,4.8,14.5,19.97,7.99,15.02,8.18,2.66,,,,,CBJ,C
167,RILEY.NASH,Riley Nash,19,265.95,6.5,7.37,13.87,18.86,7.59,20.16,11.05,3.47,5.2,2.030456853,2.25606317,0.451212634,CBJ,F
50,RILEY.NASH,Riley Nash,20,11.91666667,30.2097902,10.06993007,40.27972027,35.24475523,10.06993007,15.1048951,10.06993007,0,0,0,0,0,CBJ,C
817,RILEY.NASH,Riley Nash,21,157.1,6.492679822,5.728835137,15.65881604,14.895,6.111,11.458,8.402,1.91,2.673456397,0.763844685,0.763844685,0,,
472,RILEY.SHEAHAN,Riley Sheahan,18,121.58,10.86,4.44,19.25,20.23,8.39,10.86,5.43,1.48,,,,,PIT,C
344,RILEY.SHEAHAN,Riley Sheahan,19,325.34,6.09,7.56,13.65,13.65,7.38,10.51,4.61,3.5,2.58,0.737689801,0.922112252,0.553267351,EDM,F
12,RILEY.SHEAHAN,Riley Sheahan,20,8.766666667,6.844106464,34.22053232,75.2851711,41.06463878,13.68821293,68.44106464,41.06463878,0,0,0,0,0,BUF,C
818,RILEY.SHEAHAN,Riley Sheahan,21,220.67,8.157099698,5.438066465,17.67371601,12.236,5.71,7.613,4.079,0.82,0.81570997,0,0.543806647,0,,
359,RILEY.STILLMAN,Riley Stillman,19,128.67,8.86,4.2,13.06,6.99,0.93,19.59,9.33,2.8,21.92,13.52296573,1.398927489,6.062019119,FLA,D
819,RILEY.STILLMAN,Riley Stillman,21,218.28,7.421546919,3.298465297,13.4687333,4.948,1.924,8.521,5.497,4.12,25.28823395,15.39283805,1.924104757,5.77231427,,
820,RILEY.TUFTE,Riley Tufte,21,44.5,4.04494382,8.089887641,12.13483146,5.393,4.045,4.045,2.697,0,0,0,0,0,,
315,ROBBY.FABBRI,Robby Fabbri,19,143.13,5.45,7.96,13.41,12.16,9.22,9.22,5.45,3.35,1.26,0.419199329,0,0.419199329,DET,F
727,ROBBY.FABBRI,Robby Fabbri,19,19.46,3.08,6.17,9.25,12.33,6.17,18.5,6.17,0,0,0,0,0,STL,F
66,ROBBY.FABBRI,Robby Fabbri,20,13.58333333,4.417177915,8.83435583,13.25153375,17.66871166,4.417177915,8.83435583,4.417177915,0,0,0,0,0,DET,C
821,ROBBY.FABBRI,Robby Fabbri,21,296.83,9.702414374,8.085345312,20.61763054,15.564,10.309,8.085,6.266,1.21,0.606400898,0.202133633,0.202133633,0,,
525,ROBERT.BORTUZZO,Robert Bortuzzo,18,48.9,9.82,1.23,12.27,3.68,3.68,13.5,3.68,3.68,168.0981595,89.57055215,15.95092025,36.80981595,STL,D
728,ROBERT.BORTUZZO,Robert Bortuzzo,19,111.98,7.5,2.68,10.18,10.18,1.07,15,5.89,3.21,24.11,11.25200929,3.750669762,5.358099661,STL,D
822,ROBERT.BORTUZZO,Robert Bortuzzo,21,302.17,5.361279647,2.77992278,11.51682295,8.34,1.787,10.325,4.964,1.79,20.84942085,10.92112521,1.787093216,3.772752344,,
456,ROBERT.HAGG,Robert Hagg,18,442.93,12.73,2.71,19.37,7.99,2.57,17.3,5.3,5.7,39.01293658,28.44693292,1.625539024,11.10785,Phi,D
637,ROBERT.HAGG,Robert Hagg,19,330.65,7.98,3.08,11.07,5.63,2.36,13.25,3.08,5.08,23.05,14.69832149,1.270225314,4.717979737,PHI,D
176,ROBERT.HAGG,Robert Hagg,20,13.71666667,30.61968408,21.87120291,52.49088699,17.49696233,4.374240582,52.49088699,13.12272175,8.748481164,56.86512757,34.99392466,0,13.12272175,PHI,D
823,ROBERT.HAGG,Robert Hagg,21,229.17,10.47272727,2.094545454,14.66181818,5.498,1.571,3.927,2.356,2.88,26.44363636,18.85090909,1.832727273,6.021818181,,
514,ROBERT.THOMAS,Robert Thomas,18,44.08,1.36,9.53,17.7,14.97,9.53,8.17,4.08,4.08,,,,,STL,C
729,ROBERT.THOMAS,Robert Thomas,19,297.05,6.26,12.32,18.58,21.81,13.13,16.16,12.32,3.43,0.81,0.201986198,0.201986198,0.201986198,STL,F
824,ROBERT.THOMAS,Robert Thomas,21,405.32,7.25358773,13.32291624,27.8300917,18.8,13.027,9.474,8.586,0.59,1.480324026,0.296064805,1.036226819,0,,
825,ROBIN.LEHNER,Robin Lehner,21,,,,,,,0,0,0,0,0,0,0,,
826,ROBIN.SALO,Robin Salo,21,121.67,4.931506849,2.465753425,10.84931507,6.411,1.973,4.932,3.945,3.45,25.15068493,11.83561644,1.97260274,2.95890411,,
386,ROCCO.GRIMALDI,Rocco Grimaldi,18,18.78,15.97,12.78,35.14,15.97,6.39,22.364,12.78,3.195,,,,,NSH,C
518,ROCCO.GRIMALDI,Rocco Grimaldi,19,287.18,10.45,11.28,21.73,23.61,11.7,16.51,10.66,4.39,2.51,0.417856397,0.835712793,0.208928198,NSH,F
122,ROCCO.GRIMALDI,Rocco Grimaldi,20,14.08333333,12.78106509,8.520710061,29.82248521,51.12426037,21.30177515,21.30177515,17.04142012,0,4.260355031,0,0,0,NSH,R
827,ROCCO.GRIMALDI,Rocco Grimaldi,21,19.75,6.075949367,3.037974684,9.113924051,27.342,18.228,6.076,6.076,0,3.037974684,0,3.037974684,0,,
395,ROMAN.JOSI,Roman Josi,18,215.1,12.55,6.69,23.99,15.06,8.09,19.805,9.484,3.905,45.74616457,32.35704324,3.905160391,13.11018131,NSH,D
519,ROMAN.JOSI,Roman Josi,19,429.29,17.47,13.84,31.31,20.41,15.51,22.22,15.23,4.47,17.33,10.76195579,1.397656596,3.35437583,NSH,D
123,ROMAN.JOSI,Roman Josi,20,19.4,30.92783505,37.11340206,68.04123711,52.57731959,46.39175258,52.57731959,27.83505155,3.092783505,46.39175258,24.74226804,3.092783505,12.37113402,NSH,D
828,ROMAN.JOSI,Roman Josi,21,597.72,12.34698715,9.034380838,26.19970443,16.362,9.336,9.637,6.926,1.61,17.06494158,8.833616819,2.108022196,2.710314251,,
202,ROMAN.POLAK,Roman Polak,18,94.63,6.97,1.27,10.78,7.61,0,19.66,5.07,8.88,103.349889,71.01342069,5.072387192,25.99598436,DAL,D
283,ROMAN.POLAK,Roman Polak,19,159.31,6.4,2.26,8.66,7.53,1.51,15.06,4.9,6.78,21.47,13.18184671,2.636369343,5.649362877,DAL,D
566,RON.HAINSEY,Ron Hainsey,18,317.35,8.51,3.03,13.8,4.73,0.38,14.94,5.67,5.294,40.08192847,21.36442414,4.915708209,6.617299512,TOR,D
610,RON.HAINSEY,Ron Hainsey,19,208.54,6.33,3.45,9.78,4.03,0.58,18.99,6.33,7.19,27.62,15.24887312,3.452575046,7.192864678,OTT,D
193,ROOPE.HINTZ,Roope Hintz,18,52.55,4.57,9.13,14.84,9.13,4.57,21.69,12.56,2.28,,,,,DAL,C
284,ROOPE.HINTZ,Roope Hintz,19,217.24,15.19,8.29,23.48,18.5,9.94,14.36,7.46,2.21,4.42,2.209537838,0,0.55238446,DAL,F
829,ROOPE.HINTZ,Roope Hintz,21,428.07,11.63370192,12.05419717,29.4346675,16.539,12.194,6.588,5.046,0.98,4.345117583,1.541815917,0.981155583,0.700825417,,
830,ROSS.COLTON,Ross Colton,21,357.37,14.43895159,8.058949725,27.70263968,13.096,7.219,4.029,3.358,1.01,1.846842645,0.503684358,0.671579144,0.167894786,,
420,ROSS.JOHNSTON,Ross Johnston,18,8,0,15,22.5,30,15,7.5,7.5,7.5,,,,,NYI,lW
550,ROSS.JOHNSTON,Ross Johnston,19,72.68,8.25,3.3,11.56,9.91,3.3,11.56,5.78,3.3,0.83,0,0.825536599,0,NYI,F
142,ROSS.JOHNSTON,Ross Johnston,20,7.366666667,16.28959276,0,16.28959276,24.43438914,16.28959276,16.28959276,8.14479638,0,0,0,0,0,NYI,L
831,ROSS.JOHNSTON,Ross Johnston,21,129.85,3.234501348,1.848286484,7.855217559,10.628,3.697,3.235,2.31,1.39,1.848286484,1.386214863,0.462071621,0,,
498,ROURKE.CHARTIER,Rourke Chartier,18,83.38,15.83,10.07,29.5,13.67,8.64,11.5,3.6,1.4,,,,,S.J,C
611,RUDOLFS.BALCERS,Rudolfs Balcers,19,47.08,11.47,5.1,16.57,19.12,5.1,10.19,6.37,2.55,0,0,0,0,OTT,F
832,RUDOLFS.BALCERS,Rudolfs Balcers,21,216.2,8.048103608,7.770582794,18.03885291,13.876,7.771,9.436,7.771,3.33,1.38760407,0.277520814,0.832562442,0,,
557,RYAN.CALLAHAN,Ryan Callahan,18,106.52,6.76,5.07,11.83,14.65,3.94,12.96,7.89,1.13,,,,,T.b,Rw
606,RYAN.CARPENTER,Ryan Carpenter,18,101.95,5.89,7.06,11.77,18.24,4.71,18.83,10.59,1.77,,,,,VGK,C
229,RYAN.CARPENTER,Ryan Carpenter,19,230.36,5.47,5.47,10.94,15.89,6.77,16.93,7.29,3.13,3.65,1.8232332,0.781385657,1.041847543,CHI,F
833,RYAN.CARPENTER,Ryan Carpenter,21,178.17,4.714686623,8.082319925,15.15434986,13.471,7.409,8.082,5.725,2.69,1.010289991,0.33676333,0.67352666,0,,
73,RYAN.DONATO,Ryan Donato,18,89.15,8.75,8.08,18.84,21.54,10.77,16.83,9.42,3.37,,,,,BOS,RW
430,RYAN.DONATO,Ryan Donato,19,196.29,11.92,5.5,17.42,22.62,8.86,17.42,7.03,1.83,2.45,0.917010546,0.917010546,0.611340364,MIN,F
834,RYAN.DONATO,Ryan Donato,21,287.08,13.79390421,6.06095791,22.98984035,17.974,7.524,4.389,3.135,1.04,0.626995646,0.208998549,0.417997097,0.208998549,,
684,RYAN.DZINGEL,Ryan Dzingel,18,208.5,12.37,6.33,23.88,15.83,11.8,15.25,8.06,3.17,,,,,OTT,LW
138,RYAN.DZINGEL,Ryan Dzingel,19,348.15,8.44,6.89,15.34,17.41,7.93,13.96,6.55,2.24,2.24,1.206376562,0.172339509,0.344679018,CAR,F
31,RYAN.DZINGEL,Ryan Dzingel,20,10.33333333,5.806451615,5.806451615,11.61290323,11.61290323,5.806451615,0,0,5.806451615,0,0,0,0,CAR,C
835,RYAN.DZINGEL,Ryan Dzingel,21,71.33,5.046728972,9.252336448,16.82242991,14.299,9.252,4.206,2.523,0.84,0.841121495,0.841121495,0,0.841121495,,
390,RYAN.ELLIS,Ryan Ellis,18,215.92,8.61,8.06,21.67,6.67,0.83,28.622,11.115,7.225,58.07706558,39.45905891,6.391256021,13.61615413,NSH,D
520,RYAN.ELLIS,Ryan Ellis,19,366.88,12.43,6.38,18.81,7.03,2.45,22.08,12.76,4.58,18.97,11.28434365,1.798953336,5.069777584,NSH,D
124,RYAN.ELLIS,Ryan Ellis,20,18.65,38.60589812,19.30294906,77.21179625,25.73726542,6.434316354,35.38873995,16.08579088,0,48.25737265,22.52010724,3.217158177,6.434316354,NSH,D
836,RYAN.ELLIS,Ryan Ellis,21,68.25,6.153846154,2.637362637,12.30769231,7.033,2.637,7.912,4.396,2.64,23.73626374,10.54945055,2.637362637,4.395604396,,
1,RYAN.GETZLAF,Ryan Getzlaf,18,98.01,6.73,9.18,22.65,13.47,7.96,22.65,10.41,3.06,,,,,ANA,C
28,RYAN.GETZLAF,Ryan Getzlaf,19,280.25,8.35,15.84,24.19,18.84,10.06,18.63,11.78,4.92,2.78,1.070472792,1.284567351,0.856378234,ANA,F
287,RYAN.GETZLAF,Ryan Getzlaf,20,16.58333,3.61809118,10.85427354,18.0904559,21.70854708,18.0904559,10.85427354,3.61809118,0,3.61809118,0,3.61809118,0,ANA,C
837,RYAN.GETZLAF,Ryan Getzlaf,21,271.75,5.961361545,13.90984361,26.71573137,16.118,9.936,11.04,8.169,2.21,2.207911683,1.32474701,0.220791168,0.441582337,,
254,RYAN.GRAVES,Ryan Graves,19,384.4,13.89,3.59,17.48,9.99,2.65,19.2,9.05,7.65,24.35,14.51612903,3.746097815,4.994797086,COL,D
838,RYAN.GRAVES,Ryan Graves,21,462.28,8.695965677,2.725601182,15.70465443,5.192,0.909,7.917,4.932,2.73,24.14103904,15.70465443,2.985182247,3.244763312,,
404,RYAN.HARTMAN,Ryan Hartman,18,146.83,11.44,4.49,19.21,12.67,7.36,16.754,8.173,2.452,,,,,NSH,RW
431,RYAN.HARTMAN,Ryan Hartman,19,223.4,10.74,8.33,19.07,20.14,10.47,16.92,9.94,4.3,2.42,0.537153089,1.342882722,0.268576544,MIN,F
839,RYAN.HARTMAN,Ryan Hartman,21,492.33,14.25863236,7.555856466,28.02979012,14.868,8.165,5.24,4.265,1.46,2.437373054,0.731211916,1.340555179,0.487474611,,
388,RYAN.JOHANSEN,Ryan Johansen,18,163.07,8.09,17.66,31.27,12.14,5.52,13.614,4.783,1.472,,,,,NSH,C
521,RYAN.JOHANSEN,Ryan Johansen,19,286.06,7.34,17.2,24.54,15.52,8.18,13.84,9.23,0.84,3.57,0.838984828,1.887715864,0.209746207,NSH,F
125,RYAN.JOHANSEN,Ryan Johansen,20,13.56666667,8.845208843,8.845208843,44.22604422,22.11302211,8.845208843,26.53562653,22.11302211,4.422604422,4.422604422,0,4.422604422,0,NSH,C
840,RYAN.JOHANSEN,Ryan Johansen,21,352.53,4.084720121,9.360816944,19.2322239,12.935,6.638,6.297,5.106,1.36,2.382753404,1.191376702,0.510590015,0.510590015,,
2,RYAN.KESLER,Ryan Kesler,18,108.91,6.06,2.75,12.67,11.02,6.06,6.06,2.75,1.65,,,,,ANA,C
579,RYAN.LINDGREN,Ryan Lindgren,19,314.48,7.63,4.2,11.83,5.34,1.14,17.93,7.06,5.72,22.32,12.97379802,1.526329178,4.769778682,NYR,D
160,RYAN.LINDGREN,Ryan Lindgren,20,16.58333333,14.47236181,10.85427136,32.56281408,7.236180906,3.618090453,10.85427136,7.236180906,3.618090453,14.47236181,3.618090453,0,3.618090453,NYR,D
841,RYAN.LINDGREN,Ryan Lindgren,21,553.13,5.098228275,4.989755333,15.51163071,5.207,1.519,7.919,4.881,2.06,25.16572255,17.68108955,1.410148246,5.098228275,,
842,RYAN.LOMBERG,Ryan Lomberg,21,251.22,14.3302594,7.165129702,24.60027864,22.69,10.987,6.687,5.254,0.24,1.43302594,0,0.477675313,0,,
168,RYAN.MACINNIS,Ryan Macinnis,19,38.32,9.4,3.13,12.53,20.36,7.83,15.66,6.26,4.7,0,0,0,0,CBJ,F
843,RYAN.MACINNIS,Ryan MacInnis,21,10,12,0,12,18,12,6,6,0,0,0,0,0,,
546,RYAN.MCDONAGH,Ryan McDonagh,18,227,12.16,4.49,20.09,7.93,2.64,20.62,11.89,6.08,57.09251101,38.32599119,5.550660793,12.68722467,T.b,D
760,RYAN.MCDONAGH,Ryan Mcdonagh,19,280.38,10.27,3.85,14.12,6.63,1.07,16.48,8.56,4.92,21.61,12.62572223,2.353948213,5.777872887,T.B,D
844,RYAN.MCDONAGH,Ryan McDonagh,21,524.37,9.726018689,5.492339966,19.90973238,5.721,2.746,11.442,8.696,2.52,20.82512237,12.81545992,1.716356239,4.119254974,,
845,RYAN.MCLEOD,Ryan McLeod,21,300.27,5.395204263,8.192717584,17.98401421,16.785,10.591,8.792,8.193,2.2,2.198046181,0.79928952,0.59946714,0.39964476,,
846,RYAN.MERKLEY,Ryan Merkley,21,173.2,7.621247113,4.849884526,14.54965358,6.928,3.811,9.007,7.968,3.81,24.94226328,15.58891455,2.07852194,4.15704388,,
132,RYAN.MURRAY,Ryan Murray,18,511.3666667,7.7,5.3,17.8,6.81,2.46,19.95,9.03,6.34,23.4665276,15.60524086,2.229320122,5.045303435,CBJ,D
169,RYAN.MURRAY,Ryan Murray,19,299.44,7.81,5.21,13.02,6.21,3.81,16.23,7.41,7.01,17.43,11.4213198,2.204114347,3.205984504,CBJ,D
847,RYAN.MURRAY,Ryan Murray,21,259.77,5.081483382,6.467342487,13.62761453,4.62,1.386,7.391,4.851,0.92,21.2498396,13.39663801,1.847812139,5.543436417,,
261,RYAN.NUGENT-HOPKINS,Ryan Nugent-Hopkins,18,577.7666667,10.07,9.55,19.63,17.966,9.242,19.21,12.15,3.22,,,,,EDM,LW
345,RYAN.NUGENT-HOPKINS,Ryan Nugent-Hopkins,19,433.09,9.7,11.78,21.47,18.98,10.81,15.66,11.5,3.46,2.08,0.831236002,0.692696668,0.692696668,EDM,F
86,RYAN.NUGENT-HOPKINS,Ryan Nugent-Hopkins,20,14.91666667,48.26815641,40.22346368,116.6480447,44.24581005,28.15642457,48.26815641,32.17877094,8.044692736,4.022346368,4.022346368,0,0,EDM,C
848,RYAN.NUGENT-HOPKINS,Ryan Nugent-Hopkins,21,372.45,7.249295207,9.665726943,21.26459928,14.337,8.86,8.216,6.122,1.45,1.449859041,0,0.644381796,0,,
517,RYAN.O'REILLY,Ryan O'Reilly,18,120.78,12.92,14.9,36.76,13.41,5.96,16.39,7.45,2.98,,,,,STL,C
730,RYAN.O'REILLY,Ryan O'Reilly,19,348.76,3.78,13.76,17.55,18.58,8.6,14.45,10.84,1.89,1.89,0.860190389,0.688152311,0.516114233,STL,F
849,RYAN.O'REILLY,Ryan O'Reilly,21,382.12,6.751864614,11.93352815,22.92493567,18.842,8.479,11.934,10.049,0.79,2.041261395,0.314040215,0.785100536,0.157020107,,
464,RYAN.POEHLING,Ryan Poehling,19,48.53,7.42,8.66,16.07,19.78,12.36,13.6,6.18,4.95,0,0,0,0,MTL,F
850,RYAN.POEHLING,Ryan Poehling,21,148.25,8.094435076,6.475548061,18.21247892,14.975,10.927,4.452,3.238,1.62,2.023608769,0.809443508,0.809443508,0.404721754,,
412,RYAN.PULOCK,Ryan Pulock,18,192.9,12.13,2.8,18.04,10.89,3.42,23.02,10.89,4.67,59.09797823,36.08087092,6.531881804,13.3748056,NYI,D
551,RYAN.PULOCK,Ryan Pulock,19,447.27,13.55,4.16,17.71,6.98,1.74,17.57,7.65,4.56,20.26,14.62204038,2.012207392,6.170769334,NYI,D
143,RYAN.PULOCK,Ryan Pulock,20,14.13333333,4.24528302,4.24528302,8.49056604,0,0,21.2264151,4.24528302,0,16.98113208,8.49056604,4.24528302,0,NYI,D
851,RYAN.PULOCK,Ryan Pulock,21,436.72,11.54066328,3.98427661,18.95966111,6.869,2.198,7.831,6.045,2.34,23.90565966,15.52493989,1.786055032,4.671220853,,
625,RYAN.REAVES,Ryan Reaves,18,111.06,10.26,5.4,20.53,13.51,2.7,12.43,5.4,2.7,,,,,VGK,RW
845,RYAN.REAVES,Ryan Reaves,19,249.44,6.98,6.01,12.99,16.6,4.57,10.58,4.57,2.89,0.24,0,0,0,VGK,F
266,RYAN.REAVES,Ryan Reaves,20,9.9333,0,6.040288726,6.040288726,24.1611549,6.040288726,18.12086618,12.08057745,0,0,0,0,0,VGK,R
852,RYAN.REAVES,Ryan Reaves,21,304.5,4.926108374,1.57635468,9.458128079,11.232,2.759,4.926,2.759,1.58,0.591133005,0.197044335,0.197044335,0,,
241,RYAN.SPOONER,Ryan Spooner,18,318.1533333,6.599278335,7.354176393,15.46237558,11.87974876,6.413467772,9.807554324,6.034006035,2.640273977,,,,,EDM-NYR,LW
240,RYAN.STROME,Ryan Strome,18,160.4333333,10.47,19.07,29.54,24.683,9.724,20.2,10.85,2.62,,,,,EDM,C
570,RYAN.STROME,Ryan Strome,19,304.37,10.05,11.04,21.09,15.18,9.46,13.01,8.48,2.76,1.77,0.591385485,0,0.39425699,NYR,F
161,RYAN.STROME,Ryan Strome,20,12.38333333,0,4.845222074,4.845222074,14.53566622,4.845222074,4.845222074,4.845222074,0,0,0,0,0,NYR,C
853,RYAN.STROME,Ryan Strome,21,479.08,9.017220386,6.637676117,21.9168551,16.031,8.642,5.135,4.634,1,1.753348408,0.125239172,0.751435032,0.125239172,,
320,RYAN.SUTER,Ryan Suter,18,285.12,8,5.05,18.31,5.68,0.63,18.3,8.6,7.2,49.24242424,36.1952862,3.367003367,14.73063973,MIN,D
432,RYAN.SUTER,Ryan Suter,19,364.96,7.07,6.9,13.97,6.08,1.64,19.73,9.86,5.26,22.19,13.97413415,1.315212626,4.274441035,MIN,D
854,RYAN.SUTER,Ryan Suter,21,609.52,6.89070575,4.823494025,15.15955265,5.513,0.689,6.989,4.922,2.07,23.3299609,14.37204342,1.870334418,4.823494025,,
112,SAKU.MAENALANEN,Saku Maenalanen,18,6.22,9.65,28.94,38.59,9.65,9.65,28.94,0,0,,,,,CAR,LW
711,SAM.BENNETT,Sam Bennett,18,118.53,11.14,14.68,32.4,19.24,13.67,12.66,8.1,3.54,,,,,CGY,LW
197,SAM.BENNETT,Sam Bennett,19,183.48,7.52,7.52,15.04,14.72,8.18,14.72,8.5,3.27,0.98,0.327011118,0.654022237,0,CGY,F
856,SAM.BENNETT,Sam Bennett,21,384.35,12.80083257,11.08364772,30.90932744,21.231,15.455,8.742,7.181,0.94,1.717184858,0,0.936646286,0,,
5,SAM.CARRICK,Sam Carrick,18,5.92,10.14,0,10.14,20.27,0,10.14,0,0,,,,,ANA,C
29,SAM.CARRICK,Sam Carrick,19,46.58,9.02,3.86,12.88,24.47,10.3,11.59,9.02,5.15,1.29,0,0,0,ANA,F
857,SAM.CARRICK,Sam Carrick,21,192.18,7.180643483,6.556239702,16.5467002,22.166,10.303,9.054,5.307,2.19,1.561009453,0.312201891,1.248807562,0.312201891,,
316,SAM.GAGNER,Sam Gagner,19,55.07,10.9,6.54,17.43,15.25,7.63,16.34,9.81,3.27,4.36,3.268567278,0,1.089522426,DET,F
346,SAM.GAGNER,Sam Gagner,19,185.22,10.69,6.15,16.84,18.79,8.75,13.28,7.45,3.56,1.3,0.323939099,0.647878199,0,EDM,F
67,SAM.GAGNER,Sam Gagner,20,11.26666667,5.325443785,0,5.325443785,26.62721893,15.97633136,10.65088757,10.65088757,0,5.325443785,5.325443785,0,0,DET,C
858,SAM.GAGNER,Sam Gagner,21,259.12,9.262237088,6.946677816,19.91380974,13.662,4.863,7.641,5.326,1.62,1.157779636,0.694667782,0.463111854,0,,
672,SAM.LAFFERTY,Sam Lafferty,19,134.13,12.97,7.16,20.13,22.37,12.52,16.1,6.26,2.68,2.24,1.789308879,0.44732722,0.89465444,PIT,F
197,SAM.LAFFERTY,Sam Lafferty,20,10.91666667,21.98473282,5.496183204,27.48091602,27.48091602,16.48854961,16.48854961,0,0,5.496183204,0,5.496183204,0,PIT,C
859,SAM.LAFFERTY,Sam Lafferty,21,225.5,6.917960089,7.184035477,16.23059867,18.093,10.111,5.854,4.257,1.33,0.532150776,0.532150776,0,0,,
855,SAM.MONTEMBEAULT,Sam Montembeault,21,,,,,,,0.613,0.307,0.61,0,0,0,0,,
95,SAM.REINHART,Sam Reinhart,18,306.48,11.35,8.42,25.06,24.5,12.1,17.82,11.16,2.74,,,,,BUF,RW
112,SAM.REINHART,Sam Reinhart,19,336.04,8.75,8.03,16.78,21.25,11.07,17.5,11.78,3.21,1.79,0.71420069,0.892750863,0.178550173,BUF,F
13,SAM.REINHART,Sam Reinhart,20,16.16666667,18.55670103,11.13402062,40.82474226,14.84536082,3.711340205,51.95876288,25.97938144,3.711340205,0,0,0,0,BUF,R
860,SAM.REINHART,Sam Reinhart,21,381.22,10.23040266,11.17474752,27.38600096,19.044,9.286,7.397,6.138,0.16,2.518252962,0.47217243,1.101735671,0,,
4,SAM.STEEL,Sam Steel,18,94.33,7,8.27,20.35,19.08,8.27,13.36,5.72,3.82,,,,,ANA,C
